Timestamp,Motor,Steering,CamPitch,CamYaw,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ToF
[02:31:37.989],0.00,0.00,0.00,0.00,-0.02,0.01,0.99,1.30,0.90,1.59,4000.00
[02:31:37.989],0.00,0.00,0.00,0.00,-0.02,0.01,0.99,1.30,0.90,1.59,4000.00
[02:31:37.989],0.00,0.00,0.00,0.00,-0.02,0.01,0.99,1.30,0.90,1.59,4000.00
[02:31:37.990],0.00,0.00,0.00,0.00,0.00,0.02,0.98,1.53,0.73,1.55,4000.00
[02:31:38.024],0.00,0.00,0.00,0.00,0.00,0.02,0.98,1.53,0.73,1.55,4000.00
[02:31:38.024],0.00,0.00,0.00,0.00,0.00,0.02,0.98,1.53,0.73,1.55,4000.00
[02:31:38.025],0.00,0.00,0.00,0.00,0.00,-0.01,1.02,1.24,0.85,1.54,4000.00
[02:31:38.025],0.00,0.00,0.00,0.00,0.00,-0.01,1.02,1.24,0.85,1.54,4000.00
[02:31:38.061],0.00,0.00,0.00,0.00,0.00,-0.01,1.02,1.24,0.85,1.54,4000.00
[02:31:38.061],0.00,0.00,0.00,0.00,0.01,0.00,1.02,1.50,0.70,1.64,4000.00
[02:31:38.062],0.00,0.00,0.00,0.00,0.01,0.00,1.02,1.50,0.70,1.64,4000.00
[02:31:38.062],0.00,0.00,0.00,0.00,0.01,0.00,1.02,1.50,0.70,1.64,4000.00
[02:31:38.062],0.00,0.00,0.00,0.00,-0.01,0.00,1.00,1.41,0.86,1.60,4000.00
[02:31:38.095],0.00,0.00,0.00,0.00,-0.01,0.00,1.00,1.41,0.86,1.60,4000.00
[02:31:38.096],0.00,0.00,0.00,0.00,-0.01,0.00,1.00,1.41,0.86,1.60,4000.00
[02:31:38.096],0.00,0.00,0.00,0.00,0.00,0.01,1.01,1.44,0.85,1.61,4000.00
[02:31:38.096],0.00,0.00,0.00,0.00,0.00,0.01,1.01,1.44,0.85,1.61,4000.00
[02:31:38.169],0.00,0.00,0.00,0.00,0.00,0.01,1.01,1.44,0.85,1.61,4000.00
[02:31:38.169],0.00,0.00,0.00,0.00,0.02,-0.01,0.99,1.33,0.85,1.57,4000.00
[02:31:38.169],0.00,0.00,0.00,0.00,0.02,-0.01,0.99,1.33,0.85,1.57,4000.00
[02:31:38.169],0.00,0.00,0.00,0.00,0.02,-0.01,0.99,1.33,0.85,1.57,4000.00
[02:31:38.204],0.00,0.00,0.00,0.00,0.01,0.01,0.99,1.31,0.94,1.57,4000.00
[02:31:38.204],0.00,0.00,0.00,0.00,0.01,0.01,0.99,1.31,0.94,1.57,4000.00
[02:31:38.204],0.00,0.00,0.00,0.00,0.01,0.01,0.99,1.31,0.94,1.57,4000.00
[02:31:38.204],0.00,0.00,0.00,0.00,0.00,-0.02,1.00,1.34,0.84,1.51,4000.00
[02:31:38.238],0.00,0.00,0.00,0.00,0.00,-0.02,1.00,1.34,0.84,1.51,4000.00
[02:31:38.238],0.00,0.00,0.00,0.00,0.00,-0.02,1.00,1.34,0.84,1.51,4000.00
[02:31:38.238],0.00,0.00,0.00,0.00,0.01,-0.01,1.00,1.54,0.84,1.55,4000.00
[02:31:38.238],0.00,0.00,0.00,0.00,0.01,-0.01,1.00,1.54,0.84,1.55,4000.00
[02:31:38.273],0.00,0.00,0.00,0.00,0.01,-0.01,1.00,1.54,0.84,1.55,4000.00
[02:31:38.273],0.00,0.00,0.00,0.00,0.01,0.01,1.00,1.37,0.93,1.42,4000.00
[02:31:38.273],0.00,0.00,0.00,0.00,0.01,0.01,1.00,1.37,0.93,1.42,4000.00
[02:31:38.273],0.00,0.00,0.00,0.00,0.01,0.01,1.00,1.37,0.93,1.42,4000.00
[02:31:38.307],0.00,0.00,0.00,0.00,0.00,0.01,0.99,1.52,0.76,1.43,4000.00
[02:31:38.308],0.00,0.00,0.00,0.00,0.00,0.01,0.99,1.52,0.76,1.43,4000.00
[02:31:38.334],0.00,0.00,0.00,0.00,0.00,0.01,0.99,1.52,0.76,1.43,4000.00
[02:31:38.334],0.00,0.00,0.00,0.00,0.00,0.01,0.98,1.39,0.76,1.62,4000.00
[02:31:38.334],0.00,0.00,0.00,0.00,0.00,0.01,0.98,1.39,0.76,1.62,4000.00
[02:31:38.380],0.00,0.00,0.00,0.00,0.00,0.01,0.98,1.39,0.76,1.62,4000.00
[02:31:38.381],0.00,0.00,0.00,0.00,-0.02,0.01,0.98,1.47,0.80,1.43,4000.00
[02:31:38.381],0.00,0.00,0.00,0.00,-0.02,0.01,0.98,1.47,0.80,1.43,4000.00
[02:31:38.381],0.00,0.00,0.00,0.00,-0.02,0.01,0.98,1.47,0.80,1.43,4000.00
[02:31:38.415],0.00,0.00,0.00,0.00,0.01,0.01,1.00,1.31,0.98,1.39,4000.00
[02:31:38.415],0.00,0.00,0.00,0.00,0.01,0.01,1.00,1.31,0.98,1.39,4000.00
[02:31:38.415],0.00,0.00,0.00,0.00,0.01,0.01,1.00,1.31,0.98,1.39,4000.00
[02:31:38.416],0.00,0.00,0.00,0.00,0.03,0.00,1.00,1.39,0.79,1.50,4000.00
[02:31:38.449],0.00,0.00,0.00,0.00,0.03,0.00,1.00,1.39,0.79,1.50,4000.00
[02:31:38.449],0.00,0.00,0.00,0.00,0.03,0.00,1.00,1.39,0.79,1.50,4000.00
[02:31:38.449],0.00,0.00,0.00,0.00,0.00,0.00,1.02,1.37,0.78,1.46,4000.00
[02:31:38.449],0.00,0.00,0.00,0.00,0.00,0.00,1.02,1.37,0.78,1.46,4000.00
[02:31:38.483],0.00,0.00,0.00,0.00,0.00,0.00,1.02,1.37,0.78,1.46,4000.00
[02:31:38.484],0.00,0.00,0.00,0.00,-0.01,0.00,1.01,1.27,0.77,1.53,4000.00
[02:31:38.484],0.00,0.00,0.00,0.00,-0.01,0.00,1.01,1.27,0.77,1.53,4000.00
[02:31:38.484],0.00,0.00,0.00,0.00,-0.01,0.00,1.01,1.27,0.77,1.53,4000.00
[02:31:38.519],0.00,0.00,0.00,0.00,-0.01,0.00,1.00,1.40,0.78,1.61,4000.00
[02:31:38.543],0.00,0.00,0.00,0.00,-0.01,0.00,1.00,1.40,0.78,1.61,4000.00
[02:31:38.544],0.00,0.00,0.00,0.00,-0.01,0.00,1.00,1.40,0.78,1.61,4000.00
[02:31:38.544],0.00,0.00,0.00,0.00,0.00,0.00,0.99,1.45,0.73,1.54,4000.00
[02:31:38.590],0.00,0.00,0.00,0.00,0.00,0.00,0.99,1.45,0.73,1.54,4000.00
[02:31:38.591],0.00,0.00,0.00,0.00,0.00,0.00,0.99,1.45,0.73,1.54,4000.00
[02:31:38.591],0.00,0.00,0.00,0.00,0.01,0.01,1.00,1.37,0.80,1.58,4000.00
[02:31:38.591],0.00,0.00,0.00,0.00,0.01,0.01,1.00,1.37,0.80,1.58,4000.00
