Timestamp,Motor,Steering,CamPitch,CamYaw,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ToF
[04:06:46.586],0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.61,0.64,1.47,3000.00
[04:06:47.332],0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.61,0.64,1.47,3000.00
[04:06:47.333],0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.61,0.64,1.47,3000.00
