Timestamp,Motor,Steering,CamPitch,CamYaw,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ToF
[04:28:27.571],0.00,0.00,0.00,0.00,0.01,0.00,1.04,0.66,0.82,1.57,3000.00
[04:28:28.255],0.00,0.00,0.00,0.00,0.01,0.00,1.04,0.66,0.82,1.57,3000.00
[04:28:28.255],0.00,0.00,0.00,0.00,0.01,0.00,1.04,0.66,0.82,1.57,3000.00
[04:28:28.393],0.00,0.00,0.00,0.00,0.00,-0.01,1.21,-1.71,0.90,1.14,3000.00
[04:28:28.393],0.00,0.00,0.00,0.00,0.00,-0.01,1.21,-1.71,0.90,1.14,3000.00
[04:28:28.479],0.00,0.00,0.00,0.00,0.00,-0.01,1.21,-1.71,0.90,1.14,3000.00
[04:28:28.479],0.00,0.00,0.00,0.00,-0.01,0.00,1.05,-1.37,0.67,1.73,3000.00
[04:28:28.480],0.00,0.00,0.00,0.00,-0.01,0.00,1.05,-1.37,0.67,1.73,3000.00
[04:28:28.480],0.00,0.00,0.00,0.00,-0.01,0.00,1.05,-1.37,0.67,1.73,3000.00
[04:28:28.571],0.00,0.00,0.00,0.00,0.00,0.00,1.02,-0.63,0.85,1.58,3000.00
[04:28:28.571],0.00,0.00,0.00,0.00,0.00,0.00,1.02,-0.63,0.85,1.58,3000.00
[04:28:28.572],0.00,0.00,0.00,0.00,0.00,0.00,1.02,-0.63,0.85,1.58,3000.00
[04:28:28.572],0.00,0.00,0.00,0.00,-0.01,0.01,1.00,0.21,0.50,1.62,3000.00
[04:28:28.665],0.00,0.00,0.00,0.00,-0.01,0.01,1.00,0.21,0.50,1.62,3000.00
[04:28:28.666],0.00,0.00,0.00,0.00,-0.01,0.01,1.00,0.21,0.50,1.62,3000.00
[04:28:28.666],0.00,0.00,0.00,0.00,0.00,0.02,1.02,0.88,0.61,1.36,3000.00
[04:28:28.731],0.00,0.00,0.00,0.00,0.00,0.02,1.02,0.88,0.61,1.36,3000.00
[04:28:28.825],0.00,0.00,0.00,0.00,0.00,0.02,1.02,0.88,0.61,1.36,3000.00
[04:28:28.826],0.00,0.00,0.00,0.00,-0.01,0.01,1.02,1.14,0.87,1.39,3000.00
[04:28:28.826],0.00,0.00,0.00,0.00,-0.01,0.01,1.02,1.14,0.87,1.39,3000.00
[04:28:28.826],0.00,0.00,0.00,0.00,-0.01,0.01,1.02,1.14,0.87,1.39,3000.00
[04:28:28.914],0.00,0.00,0.00,0.00,0.00,0.00,1.03,1.43,0.54,1.69,3000.00
[04:28:28.915],0.00,0.00,0.00,0.00,0.00,0.00,1.03,1.43,0.54,1.69,3000.00
[04:28:28.915],0.00,0.00,0.00,0.00,0.00,0.00,1.03,1.43,0.54,1.69,3000.00
[04:28:28.915],0.00,0.00,0.00,0.00,0.00,-0.01,1.03,1.16,0.85,1.46,3000.00
[04:28:29.008],0.00,0.00,0.00,0.00,0.00,-0.01,1.03,1.16,0.85,1.46,3000.00
[04:28:29.009],0.00,0.00,0.00,0.00,0.00,-0.01,1.03,1.16,0.85,1.46,3000.00
[04:28:29.009],0.00,0.00,0.00,0.00,0.01,-0.01,1.05,1.27,0.79,1.45,3000.00
[04:28:29.010],0.00,0.00,0.00,0.00,0.01,-0.01,1.05,1.27,0.79,1.45,3000.00
[04:28:29.010],0.00,0.00,0.00,0.00,0.01,-0.01,1.05,1.27,0.79,1.45,3000.00
[04:28:29.100],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.25,0.80,1.29,3000.00
[04:28:29.100],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.25,0.80,1.29,3000.00
[04:28:29.100],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.25,0.80,1.29,3000.00
[04:28:29.100],0.00,0.00,0.00,0.00,0.00,0.00,1.03,2.30,0.71,1.46,3000.00
[04:28:29.188],0.00,0.00,0.00,0.00,0.00,0.00,1.03,2.30,0.71,1.46,3000.00
[04:28:29.189],0.00,0.00,0.00,0.00,0.00,0.00,1.03,2.30,0.71,1.46,3000.00
[04:28:29.197],0.00,0.00,0.00,0.00,0.01,-0.01,1.06,3.65,0.78,1.75,3000.00
[04:28:29.197],0.00,0.00,0.00,0.00,0.01,-0.01,1.06,3.65,0.78,1.75,3000.00
[04:28:29.293],0.00,0.00,0.00,0.00,0.01,-0.01,1.06,3.65,0.78,1.75,3000.00
[04:28:29.294],0.00,0.00,0.00,0.00,0.00,-0.02,1.01,1.19,0.53,1.42,3000.00
[04:28:29.294],0.00,0.00,0.00,0.00,0.00,-0.02,1.01,1.19,0.53,1.42,3000.00
[04:28:29.294],0.00,0.00,0.00,0.00,0.00,-0.02,1.01,1.19,0.53,1.42,3000.00
[04:28:29.377],0.00,0.00,0.00,0.00,-0.01,0.00,1.05,1.24,0.63,1.39,3000.00
[04:28:29.378],0.00,0.00,0.00,0.00,-0.01,0.00,1.05,1.24,0.63,1.39,3000.00
[04:28:29.378],0.00,0.00,0.00,0.00,-0.01,0.00,1.05,1.24,0.63,1.39,3000.00
[04:28:29.378],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.76,0.64,1.47,3000.00
[04:28:29.469],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.76,0.64,1.47,3000.00
[04:28:29.469],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.76,0.64,1.47,3000.00
[04:28:29.470],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.48,0.47,1.37,3000.00
[04:28:29.470],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.48,0.47,1.37,3000.00
[04:28:29.553],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.48,0.47,1.37,3000.00
[04:28:29.553],0.00,0.00,0.00,0.00,0.00,0.01,1.04,1.45,0.71,1.21,3000.00
[04:28:29.553],0.00,0.00,0.00,0.00,0.00,0.01,1.04,1.45,0.71,1.21,3000.00
[04:28:29.553],0.00,0.00,0.00,0.00,0.00,0.01,1.04,1.45,0.71,1.21,3000.00
[04:28:29.553],0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.97,0.97,1.71,3000.00
[04:28:29.641],0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.97,0.97,1.71,3000.00
[04:28:29.652],0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.97,0.97,1.71,3000.00
[04:28:29.653],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.63,0.63,1.34,3000.00
[04:28:29.653],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.63,0.63,1.34,3000.00
[04:28:29.744],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.63,0.63,1.34,3000.00
[04:28:29.744],0.00,0.00,0.00,0.00,0.01,0.00,1.05,1.32,0.81,1.49,3000.00
[04:28:29.744],0.00,0.00,0.00,0.00,0.01,0.00,1.05,1.32,0.81,1.49,3000.00
[04:28:29.744],0.00,0.00,0.00,0.00,0.01,0.00,1.05,1.32,0.81,1.49,3000.00
[04:28:29.826],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.35,0.72,1.19,3000.00
[04:28:29.826],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.35,0.72,1.19,3000.00
[04:28:29.826],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.35,0.72,1.19,3000.00
[04:28:29.827],0.00,0.00,0.00,0.00,0.00,-0.01,1.04,1.66,0.49,1.33,3000.00
[04:28:29.913],0.00,0.00,0.00,0.00,0.00,-0.01,1.04,1.66,0.49,1.33,3000.00
[04:28:29.914],0.00,0.00,0.00,0.00,0.00,-0.01,1.04,1.66,0.49,1.33,3000.00
[04:28:29.914],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.48,0.59,1.67,3000.00
[04:28:29.914],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.48,0.59,1.67,3000.00
[04:28:30.001],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.48,0.59,1.67,3000.00
[04:28:30.002],0.00,0.00,0.00,0.00,0.00,0.01,1.04,1.62,0.78,1.44,3000.00
[04:28:30.002],0.00,0.00,0.00,0.00,0.00,0.01,1.04,1.62,0.78,1.44,3000.00
[04:28:30.002],0.00,0.00,0.00,0.00,0.00,0.01,1.04,1.62,0.78,1.44,3000.00
[04:28:30.088],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.19,0.81,1.69,3000.00
[04:28:30.113],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.19,0.81,1.69,3000.00
[04:28:30.113],0.00,0.00,0.00,0.00,0.00,0.00,1.04,1.19,0.81,1.69,3000.00
[04:28:30.113],0.00,0.00,0.00,0.00,0.01,0.00,1.03,1.68,0.44,1.28,3000.00
[04:28:30.113],0.00,0.00,0.00,0.00,0.01,0.00,1.03,1.68,0.44,1.28,3000.00
[04:28:30.205],1.00,0.00,0.00,0.00,0.01,0.00,1.03,1.68,0.44,1.28,3000.00
[04:28:30.206],1.00,0.00,0.00,0.00,0.01,-0.06,1.06,2.35,0.70,1.48,3000.00
[04:28:30.206],1.00,0.00,0.00,0.00,0.01,-0.06,1.06,2.35,0.70,1.48,3000.00
[04:28:30.206],1.00,0.00,0.00,0.00,0.01,-0.06,1.06,2.35,0.70,1.48,3000.00
[04:28:30.294],1.00,0.00,0.00,0.00,-0.05,-0.53,1.00,3.28,0.78,1.41,3000.00
[04:28:30.295],1.00,0.00,0.00,0.00,-0.05,-0.53,1.00,3.28,0.78,1.41,3000.00
[04:28:30.295],1.00,0.00,0.00,0.00,-0.05,-0.53,1.00,3.28,0.78,1.41,3000.00
[04:28:30.295],1.00,0.00,0.00,0.00,-0.04,-0.59,1.14,3.62,0.61,1.64,3000.00
[04:28:30.384],1.00,0.00,0.00,0.00,-0.04,-0.59,1.14,3.62,0.61,1.64,3000.00
[04:28:30.384],1.00,0.00,0.00,0.00,-0.04,-0.59,1.14,3.62,0.61,1.64,3000.00
[04:28:30.384],1.00,0.00,0.00,0.00,-0.06,-0.66,1.13,2.82,0.59,1.68,3000.00
[04:28:30.384],1.00,0.00,0.00,0.00,-0.06,-0.66,1.13,2.82,0.59,1.68,3000.00
[04:28:30.471],1.00,0.00,0.00,0.00,-0.06,-0.66,1.13,2.82,0.59,1.68,3000.00
[04:28:30.472],1.00,0.00,0.00,0.00,-0.01,-0.32,0.77,2.08,0.88,1.46,3000.00
[04:28:30.472],1.00,0.00,0.00,0.00,-0.01,-0.32,0.77,2.08,0.88,1.46,3000.00
[04:28:30.472],1.00,0.00,0.00,0.00,-0.01,-0.32,0.77,2.08,0.88,1.46,3000.00
[04:28:30.576],1.00,0.00,0.00,0.00,0.08,-0.69,1.15,1.76,0.86,1.56,3000.00
[04:28:30.576],1.00,0.00,0.00,0.00,0.08,-0.69,1.15,1.76,0.86,1.56,3000.00
[04:28:30.576],1.00,0.00,0.00,0.00,0.08,-0.69,1.15,1.76,0.86,1.56,3000.00
[04:28:30.576],1.00,0.00,0.00,0.00,0.17,-0.82,1.09,1.47,0.94,1.61,3000.00
[04:28:30.669],1.00,0.00,0.00,0.00,0.17,-0.82,1.09,1.47,0.94,1.61,3000.00
[04:28:30.669],1.00,0.00,0.00,0.00,0.17,-0.82,1.09,1.47,0.94,1.61,3000.00
[04:28:30.669],1.00,0.00,0.00,0.00,-0.18,0.10,1.11,-4.94,0.62,1.40,3000.00
[04:28:30.669],1.00,0.00,0.00,0.00,-0.18,0.10,1.11,-4.94,0.62,1.40,3000.00
[04:28:30.669],1.00,0.00,0.00,0.00,-0.18,0.10,1.11,-4.94,0.62,1.40,3000.00
[04:28:30.754],1.00,0.00,0.00,0.00,0.30,-0.22,1.32,3.97,0.65,1.37,3000.00
[04:28:30.754],1.00,0.00,0.00,0.00,0.30,-0.22,1.32,3.97,0.65,1.37,3000.00
[04:28:30.754],1.00,0.00,0.00,0.00,0.30,-0.22,1.32,3.97,0.65,1.37,3000.00
[04:28:30.754],1.00,0.00,0.00,0.00,-0.19,0.09,0.96,1.65,0.78,1.16,3000.00
[04:28:30.843],1.00,0.00,0.00,0.00,-0.19,0.09,0.96,1.65,0.78,1.16,3000.00
[04:28:30.843],1.00,0.00,0.00,0.00,-0.19,0.09,0.96,1.65,0.78,1.16,3000.00
[04:28:30.843],1.00,0.00,0.00,0.00,0.05,0.56,0.82,-2.71,0.73,1.36,3000.00
[04:28:30.843],1.00,0.00,0.00,0.00,0.05,0.56,0.82,-2.71,0.73,1.36,3000.00
[04:28:30.927],1.00,0.00,0.00,0.00,0.05,0.56,0.82,-2.71,0.73,1.36,3000.00
[04:28:30.927],1.00,0.00,0.00,0.00,0.13,0.16,0.92,-5.29,0.68,1.33,3000.00
[04:28:30.927],1.00,0.00,0.00,0.00,0.13,0.16,0.92,-5.29,0.68,1.33,3000.00
[04:28:30.938],1.00,0.00,0.00,0.00,0.13,0.16,0.92,-5.29,0.68,1.33,3000.00
[04:28:31.028],1.00,0.00,0.00,0.00,-0.08,-0.11,1.23,5.78,0.74,1.32,3000.00
[04:28:31.029],1.00,0.00,0.00,0.00,-0.08,-0.11,1.23,5.78,0.74,1.32,3000.00
[04:28:31.029],1.00,0.00,0.00,0.00,-0.08,-0.11,1.23,5.78,0.74,1.32,3000.00
[04:28:31.029],1.00,0.00,0.00,0.00,0.17,0.10,0.89,4.29,0.77,1.66,3000.00
[04:28:31.115],1.00,0.00,0.00,0.00,0.17,0.10,0.89,4.29,0.77,1.66,3000.00
[04:28:31.115],1.00,0.00,0.00,0.00,0.17,0.10,0.89,4.29,0.77,1.66,3000.00
[04:28:31.115],1.00,0.00,0.00,0.00,-0.23,-0.19,0.80,-8.64,0.89,1.39,3000.00
[04:28:31.116],1.00,0.00,0.00,0.00,-0.23,-0.19,0.80,-8.64,0.89,1.39,3000.00
[04:28:31.201],1.00,0.00,0.00,0.00,-0.23,-0.19,0.80,-8.64,0.89,1.39,3000.00
[04:28:31.201],1.00,0.00,0.00,0.00,-0.04,-0.26,1.28,2.12,0.52,1.38,3000.00
[04:28:31.202],1.00,0.00,0.00,0.00,-0.04,-0.26,1.28,2.12,0.52,1.38,3000.00
[04:28:31.202],1.00,0.00,0.00,0.00,-0.04,-0.26,1.28,2.12,0.52,1.38,3000.00
[04:28:31.202],1.00,0.00,0.00,0.00,0.18,0.00,1.23,4.11,0.93,1.53,3000.00
[04:28:31.285],1.00,0.00,0.00,0.00,0.18,0.00,1.23,4.11,0.93,1.53,3000.00
[04:28:31.285],1.00,0.00,0.00,0.00,0.18,0.00,1.23,4.11,0.93,1.53,3000.00
[04:28:31.285],1.00,0.00,0.00,0.00,-0.14,0.11,0.89,0.22,0.87,1.59,3000.00
[04:28:31.285],1.00,0.00,0.00,0.00,-0.14,0.11,0.89,0.22,0.87,1.59,3000.00
[04:28:31.367],1.00,0.00,0.00,0.00,-0.14,0.11,0.89,0.22,0.87,1.59,3000.00
[04:28:31.368],1.00,0.00,0.00,0.00,-0.12,-0.31,1.05,6.02,0.86,1.21,3000.00
[04:28:31.392],1.00,0.00,0.00,0.00,-0.12,-0.31,1.05,6.02,0.86,1.21,3000.00
[04:28:31.392],1.00,0.00,0.00,0.00,-0.12,-0.31,1.05,6.02,0.86,1.21,3000.00
[04:28:31.484],1.00,0.00,0.00,0.00,0.05,0.71,1.14,-2.41,0.76,1.73,3000.00
[04:28:31.484],1.00,0.00,0.00,0.00,0.05,0.71,1.14,-2.41,0.76,1.73,3000.00
[04:28:31.485],1.00,1.00,0.00,0.00,0.05,0.71,1.14,-2.41,0.76,1.73,3000.00
[04:28:31.485],1.00,1.00,0.00,0.00,0.23,-0.67,1.27,4.38,0.57,1.66,3000.00
[04:28:31.568],1.00,1.00,0.00,0.00,0.23,-0.67,1.27,4.38,0.57,1.66,3000.00
[04:28:31.569],1.00,1.00,0.00,0.00,0.23,-0.67,1.27,4.38,0.57,1.66,3000.00
[04:28:31.569],1.00,1.00,0.00,0.00,0.05,0.37,0.95,5.61,0.88,1.32,3000.00
[04:28:31.569],1.00,1.00,0.00,0.00,0.05,0.37,0.95,5.61,0.88,1.32,3000.00
[04:28:31.656],1.00,1.00,0.00,0.00,0.05,0.37,0.95,5.61,0.88,1.32,3000.00
[04:28:31.656],1.00,1.00,0.00,0.00,-0.13,0.37,0.82,-1.83,0.76,1.59,3000.00
[04:28:31.656],1.00,1.00,0.00,0.00,-0.13,0.37,0.82,-1.83,0.76,1.59,3000.00
[04:28:31.656],1.00,1.00,0.00,0.00,-0.13,0.37,0.82,-1.83,0.76,1.59,3000.00
[04:28:31.742],1.00,1.00,0.00,0.00,-0.08,-0.63,1.27,2.21,0.76,1.63,3000.00
[04:28:31.742],1.00,1.00,0.00,0.00,-0.08,-0.63,1.27,2.21,0.76,1.63,3000.00
[04:28:31.743],1.00,1.00,0.00,0.00,-0.08,-0.63,1.27,2.21,0.76,1.63,3000.00
[04:28:31.743],1.00,1.00,0.00,0.00,0.05,0.00,1.04,2.15,0.50,1.34,3000.00
[04:28:31.743],1.00,1.00,0.00,0.00,0.05,0.00,1.04,2.15,0.50,1.34,3000.00
[04:28:31.834],1.00,1.00,0.00,0.00,0.05,0.00,1.04,2.15,0.50,1.34,3000.00
[04:28:31.847],1.00,1.00,0.00,0.00,0.05,0.36,0.89,-0.50,0.79,1.72,3000.00
[04:28:31.847],1.00,1.00,0.00,0.00,0.05,0.36,0.89,-0.50,0.79,1.72,3000.00
[04:28:31.847],1.00,1.00,0.00,0.00,0.05,0.36,0.89,-0.50,0.79,1.72,3000.00
[04:28:31.937],1.00,1.00,0.00,0.00,-0.87,-0.41,1.06,4.51,-8.80,-54.92,3000.00
[04:28:31.938],1.00,1.00,0.00,0.00,-0.87,-0.41,1.06,4.51,-8.80,-54.92,3000.00
[04:28:31.938],1.00,1.00,0.00,0.00,-0.87,-0.41,1.06,4.51,-8.80,-54.92,3000.00
[04:28:31.938],1.00,1.00,0.00,0.00,-0.59,0.02,0.98,3.02,-0.69,-70.91,3000.00
[04:28:32.020],1.00,1.00,0.00,0.00,-0.59,0.02,0.98,3.02,-0.69,-70.91,3000.00
[04:28:32.021],1.00,1.00,0.00,0.00,-0.59,0.02,0.98,3.02,-0.69,-70.91,3000.00
[04:28:32.021],1.00,1.00,0.00,0.00,-0.30,0.01,0.96,-6.64,7.77,-74.05,3000.00
[04:28:32.021],1.00,1.00,0.00,0.00,-0.30,0.01,0.96,-6.64,7.77,-74.05,3000.00
[04:28:32.106],1.00,1.00,0.00,0.00,-0.30,0.01,0.96,-6.64,7.77,-74.05,3000.00
[04:28:32.106],1.00,1.00,0.00,0.00,-0.15,-0.07,1.38,2.90,-2.22,-82.85,3000.00
[04:28:32.106],1.00,1.00,0.00,0.00,-0.15,-0.07,1.38,2.90,-2.22,-82.85,3000.00
[04:28:32.106],1.00,1.00,0.00,0.00,-0.15,-0.07,1.38,2.90,-2.22,-82.85,3000.00
[04:28:32.199],1.00,1.00,0.00,0.00,-0.06,0.31,1.13,4.22,-0.35,-81.18,3000.00
[04:28:32.199],1.00,1.00,0.00,0.00,-0.06,0.31,1.13,4.22,-0.35,-81.18,3000.00
[04:28:32.199],1.00,1.00,0.00,0.00,-0.06,0.31,1.13,4.22,-0.35,-81.18,3000.00
[04:28:32.200],1.00,1.00,0.00,0.00,-0.09,-0.13,1.03,-1.36,3.21,-73.05,3000.00
[04:28:32.286],1.00,1.00,0.00,0.00,-0.09,-0.13,1.03,-1.36,3.21,-73.05,3000.00
[04:28:32.310],1.00,1.00,0.00,0.00,-0.09,-0.13,1.03,-1.36,3.21,-73.05,3000.00
[04:28:32.310],1.00,1.00,0.00,0.00,-0.14,-0.18,1.21,2.78,-6.47,-86.57,3000.00
[04:28:32.311],1.00,1.00,0.00,0.00,-0.14,-0.18,1.21,2.78,-6.47,-86.57,3000.00
[04:28:32.311],1.00,1.00,0.00,0.00,-0.14,-0.18,1.21,2.78,-6.47,-86.57,3000.00
[04:28:32.408],1.00,0.00,0.00,0.00,-0.24,0.37,0.89,2.39,1.46,-81.82,3000.00
[04:28:32.408],1.00,0.00,0.00,0.00,-0.24,0.37,0.89,2.39,1.46,-81.82,3000.00
[04:28:32.408],1.00,0.00,0.00,0.00,-0.24,0.37,0.89,2.39,1.46,-81.82,3000.00
[04:28:32.409],1.00,0.00,0.00,0.00,-0.14,0.27,1.14,-0.48,5.36,-74.26,3000.00
[04:28:32.502],1.00,0.00,0.00,0.00,-0.14,0.27,1.14,-0.48,5.36,-74.26,3000.00
[04:28:32.502],1.00,0.00,0.00,0.00,-0.14,0.27,1.14,-0.48,5.36,-74.26,3000.00
[04:28:32.503],1.00,0.00,0.00,0.00,-0.26,-0.25,0.86,3.21,-7.07,-88.22,3000.00
[04:28:32.503],1.00,0.00,0.00,0.00,-0.26,-0.25,0.86,3.21,-7.07,-88.22,3000.00
[04:28:32.587],1.00,0.00,0.00,0.00,-0.26,-0.25,0.86,3.21,-7.07,-88.22,3000.00
[04:28:32.587],1.00,0.00,0.00,0.00,-0.05,0.00,1.01,2.27,1.40,-83.00,3000.00
[04:28:32.588],1.00,0.00,0.00,0.00,-0.05,0.00,1.01,2.27,1.40,-83.00,2178.00
[04:28:32.588],1.00,0.00,0.00,0.00,-0.05,0.00,1.01,2.27,1.40,-83.00,2178.00
[04:28:32.672],1.00,0.00,0.00,0.00,-0.27,0.15,1.06,-0.90,5.49,-75.57,2178.00
[04:28:32.672],1.00,0.00,0.00,0.00,-0.27,0.15,1.06,-0.90,5.49,-75.57,2178.00
[04:28:32.672],1.00,0.00,0.00,0.00,-0.27,0.15,1.06,-0.90,5.49,-75.57,2178.00
[04:28:32.672],1.00,0.00,0.00,0.00,-0.25,0.14,1.07,-4.38,5.04,-74.87,2178.00
[04:28:32.768],1.00,0.00,0.00,0.00,-0.25,0.14,1.07,-4.38,5.04,-74.87,1787.00
[04:28:32.769],1.00,0.00,0.00,0.00,-0.25,0.14,1.07,-4.38,5.04,-74.87,1787.00
[04:28:32.769],1.00,0.00,0.00,0.00,0.28,-0.48,1.09,6.92,10.99,-33.58,1787.00
[04:28:32.769],1.00,0.00,0.00,0.00,0.28,-0.48,1.09,6.92,10.99,-33.58,1787.00
[04:28:32.851],1.00,0.00,0.00,0.00,0.28,-0.48,1.09,6.92,10.99,-33.58,1787.00
[04:28:32.851],1.00,0.00,0.00,0.00,0.14,-0.04,0.94,-1.68,0.19,-10.61,1615.00
[04:28:32.851],1.00,0.00,0.00,0.00,0.14,-0.04,0.94,-1.68,0.19,-10.61,1615.00
[04:28:32.852],1.00,0.00,0.00,0.00,0.14,-0.04,0.94,-1.68,0.19,-10.61,1615.00
[04:28:32.852],1.00,0.00,0.00,0.00,0.15,0.07,1.02,-4.64,-3.70,-4.05,1615.00
[04:28:32.935],1.00,0.00,0.00,0.00,0.15,0.07,1.02,-4.64,-3.70,-4.05,1615.00
[04:28:32.935],1.00,0.00,0.00,0.00,0.15,0.07,1.02,-4.64,-3.70,-4.05,1615.00
[04:28:32.937],1.00,0.00,0.00,0.00,-0.14,-0.15,1.06,2.78,-1.30,-0.10,1534.00
[04:28:32.937],1.00,0.00,0.00,0.00,-0.14,-0.15,1.06,2.78,-1.30,-0.10,1534.00
[04:28:33.017],1.00,0.00,0.00,0.00,-0.14,-0.15,1.06,2.78,-1.30,-0.10,1534.00
[04:28:33.017],1.00,0.00,0.00,0.00,-0.19,-0.24,1.11,5.81,0.01,0.38,1534.00
[04:28:33.019],1.00,0.00,0.00,0.00,-0.19,-0.24,1.11,5.81,0.01,0.38,1534.00
[04:28:33.019],1.00,0.00,0.00,0.00,-0.19,-0.24,1.11,5.81,0.01,0.38,1534.00
[04:28:33.100],1.00,0.00,0.00,0.00,0.15,-0.09,0.87,-9.41,0.86,1.45,1409.00
[04:28:33.101],1.00,0.00,0.00,0.00,0.15,-0.09,0.87,-9.41,0.86,1.45,1409.00
[04:28:33.101],1.00,0.00,0.00,0.00,0.15,-0.09,0.87,-9.41,0.86,1.45,1409.00
[04:28:33.109],1.00,0.00,0.00,0.00,0.28,-0.08,1.35,1.88,1.07,1.56,1409.00
[04:28:33.201],1.00,0.00,0.00,0.00,0.28,-0.08,1.35,1.88,1.07,1.56,1409.00
[04:28:33.201],1.00,0.00,0.00,0.00,0.28,-0.08,1.35,1.88,1.07,1.56,1409.00
[04:28:33.201],1.00,0.00,0.00,0.00,-0.09,0.00,1.01,3.84,0.71,1.53,1416.00
[04:28:33.201],1.00,0.00,0.00,0.00,-0.09,0.00,1.01,3.84,0.71,1.53,1416.00
[04:28:33.288],1.00,0.00,0.00,0.00,-0.09,0.00,1.01,3.84,0.71,1.53,1416.00
[04:28:33.288],1.00,0.00,0.00,0.00,0.05,0.39,0.96,0.19,0.66,1.51,1416.00
[04:28:33.288],1.00,0.00,0.00,0.00,0.05,0.39,0.96,0.19,0.66,1.51,1416.00
[04:28:33.289],1.00,0.00,0.00,0.00,0.05,0.39,0.96,0.19,0.66,1.51,1416.00
[04:28:33.377],1.00,0.00,0.00,0.00,-0.06,0.34,1.07,-5.39,0.47,1.23,1371.00
[04:28:33.378],1.00,0.00,0.00,0.00,-0.06,0.34,1.07,-5.39,0.47,1.23,1371.00
[04:28:33.378],1.00,0.00,0.00,0.00,-0.06,0.34,1.07,-5.39,0.47,1.23,1371.00
[04:28:33.378],1.00,0.00,0.00,0.00,0.07,-0.31,1.13,9.08,0.96,1.34,1371.00
[04:28:33.378],1.00,0.00,0.00,0.00,0.07,-0.31,1.13,9.08,0.96,1.34,1371.00
[04:28:33.455],1.00,0.00,0.00,0.00,0.07,-0.31,1.13,9.08,0.96,1.34,1371.00
[04:28:33.456],1.00,0.00,0.00,0.00,0.10,0.16,0.84,-2.62,-1.16,1.72,1263.00
[04:28:33.456],1.00,0.00,0.00,0.00,0.10,0.16,0.84,-2.62,-1.16,1.72,1263.00
[04:28:33.456],1.00,0.00,0.00,0.00,0.10,0.16,0.84,-2.62,-1.16,1.72,1263.00
[04:28:33.542],1.00,0.00,0.00,0.00,-0.02,0.22,1.11,-5.06,1.05,1.62,1263.00
[04:28:33.543],1.00,0.00,0.00,0.00,-0.02,0.22,1.11,-5.06,1.05,1.62,1263.00
[04:28:33.562],1.00,0.00,0.00,0.00,-0.02,0.22,1.11,-5.06,1.05,1.62,1263.00
[04:28:33.562],1.00,0.00,0.00,0.00,-0.09,-0.21,1.08,4.19,1.07,1.61,1160.00
[04:28:33.655],1.00,0.00,0.00,0.00,-0.09,-0.21,1.08,4.19,1.07,1.61,1160.00
[04:28:33.655],1.00,0.00,0.00,0.00,-0.09,-0.21,1.08,4.19,1.07,1.61,1160.00
[04:28:33.655],0.00,-1.00,0.00,0.00,-0.31,0.16,1.07,6.43,0.82,1.26,1160.00
[04:28:33.655],0.00,-1.00,0.00,0.00,-0.31,0.16,1.07,6.43,0.82,1.26,1160.00
[04:28:33.737],0.00,-1.00,0.00,0.00,-0.31,0.16,1.07,6.43,0.82,1.26,1160.00
[04:28:33.738],0.00,-1.00,0.00,0.00,0.17,0.22,0.77,-6.16,0.44,1.48,1115.00
[04:28:33.738],0.00,-1.00,0.00,0.00,0.17,0.22,0.77,-6.16,0.44,1.48,1115.00
[04:28:33.738],0.00,-1.00,0.00,0.00,0.17,0.22,0.77,-6.16,0.44,1.48,1115.00
[04:28:33.822],0.00,-1.00,0.00,0.00,0.22,0.53,0.99,-1.26,0.52,1.50,1115.00
[04:28:33.823],0.00,-1.00,0.00,0.00,0.22,0.53,0.99,-1.26,0.52,1.50,1115.00
[04:28:33.823],0.00,-1.00,0.00,0.00,0.22,0.53,0.99,-1.26,0.52,1.50,1123.00
[04:28:33.823],0.00,-1.00,0.00,0.00,-0.09,0.58,1.04,-0.67,0.67,1.12,1123.00
[04:28:33.904],0.00,-1.00,0.00,0.00,-0.09,0.58,1.04,-0.67,0.67,1.12,1123.00
