Timestamp,Motor,Steering,CamPitch,CamYaw,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ToF
[16:21:23.092],0.00,0.00,-0.00,0.00,0.00,0.00,1.04,0.73,0.61,1.40,1382.00
[16:21:23.117],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.85,1.40,1382.00
[16:21:23.148],0.00,0.00,-0.00,0.00,0.00,-0.01,1.04,0.67,0.55,1.46,1382.00
[16:21:23.169],0.00,0.00,-0.00,0.00,0.00,-0.01,1.04,0.67,0.55,1.46,1382.00
[16:21:23.195],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.85,0.73,1.53,1374.00
[16:21:23.221],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.73,0.61,1.40,1374.00
[16:21:23.247],0.00,0.00,-0.00,0.00,0.00,0.00,1.04,0.85,0.85,1.40,1262.00
[16:21:23.273],0.00,0.00,-0.00,0.00,0.00,0.00,1.04,0.79,0.73,1.40,1262.00
[16:21:23.293],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.79,0.79,1.40,1285.00
[16:21:23.319],0.00,0.00,-0.00,0.00,0.00,-0.01,1.04,0.73,0.67,1.46,1285.00
[16:21:23.350],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.79,0.73,1.46,1275.00
[16:21:23.376],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.79,0.73,1.46,1275.00
[16:21:23.397],0.00,0.00,-0.00,0.00,0.01,-0.00,1.04,0.67,0.67,1.53,1462.00
[16:21:23.423],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.85,0.85,1.46,1462.00
[16:21:23.449],0.00,0.00,-0.00,0.00,0.00,0.00,1.04,0.73,0.67,1.53,1283.00
[16:21:23.476],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.85,0.85,1.40,1283.00
[16:21:23.496],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.79,0.73,1.46,1531.00
[16:21:23.522],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.79,0.67,1.40,1531.00
[16:21:23.549],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.79,0.67,1.40,1289.00
[16:21:23.574],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.73,0.73,1.40,1289.00
[16:21:23.600],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.85,0.85,1.46,1424.00
[16:21:23.622],0.00,0.00,0.17,0.00,0.00,-0.00,1.04,0.85,0.85,1.40,1424.00
[16:21:23.648],0.00,0.00,0.44,0.19,0.01,-0.01,1.04,0.73,0.73,1.40,1394.00
