Timestamp,Motor,Steering,CamPitch,CamYaw,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ToF
[16:20:33.788],0.00,0.00,0.24,1.00,0.00,0.00,1.04,0.85,0.67,1.40,1191.00
[16:20:33.814],0.00,0.00,0.24,1.00,0.00,0.00,1.04,0.85,0.67,1.40,1191.00
[16:20:33.835],0.00,0.00,0.24,1.00,0.01,0.00,1.04,0.67,0.79,1.46,1191.00
[16:20:33.861],0.00,0.00,0.24,1.00,0.00,0.00,1.04,0.85,0.67,1.46,1191.00
[16:20:33.886],0.00,0.00,0.24,1.00,0.01,-0.00,1.04,0.67,0.85,1.34,1191.00
[16:20:33.912],0.00,0.00,0.24,1.00,0.00,-0.01,1.04,0.79,0.73,1.40,1191.00
[16:20:33.938],0.00,0.00,0.24,1.00,0.00,-0.00,1.04,0.73,0.79,1.40,1190.00
[16:20:33.964],0.00,0.00,0.24,1.00,0.00,-0.00,1.04,0.73,0.73,1.40,1190.00
[16:20:33.985],0.00,0.00,0.24,1.00,0.00,-0.00,1.04,0.73,0.73,1.40,1190.00
[16:20:34.011],0.00,0.00,0.24,1.00,0.00,-0.00,1.04,0.79,0.73,1.34,1190.00
[16:20:34.037],0.00,0.00,0.24,1.00,0.01,0.00,1.04,0.67,0.79,1.46,1189.00
[16:20:34.064],0.00,0.00,0.24,1.00,0.00,-0.00,1.04,0.79,0.73,1.53,1189.00
[16:20:34.085],0.00,0.00,0.24,1.00,0.00,-0.00,1.04,0.73,0.73,1.46,1189.00
[16:20:34.110],0.00,0.00,0.24,1.00,0.00,-0.00,1.04,0.73,0.79,1.28,1189.00
[16:20:34.137],0.00,0.00,0.24,1.00,0.00,-0.00,1.04,0.73,0.61,1.40,1191.00
[16:20:34.162],0.00,0.00,0.24,1.00,0.00,0.00,1.04,0.79,0.85,1.34,1191.00
[16:20:34.189],0.00,0.00,0.24,1.00,0.00,0.00,1.04,0.79,0.85,1.34,1191.00
[16:20:34.214],0.00,0.00,0.24,1.00,0.01,0.00,1.04,0.73,0.73,1.34,1191.00
[16:20:34.240],0.00,0.00,0.24,1.00,0.01,-0.00,1.04,0.85,0.73,1.46,1187.00
[16:20:34.266],0.00,0.00,0.24,1.00,0.00,-0.00,1.04,0.79,0.73,1.40,1187.00
[16:20:34.287],0.00,0.00,0.24,1.00,0.00,-0.00,1.04,0.79,0.73,1.46,1187.00
[16:20:34.313],0.00,0.00,0.23,1.00,0.00,-0.00,1.04,0.73,0.67,1.40,1187.00
[16:20:34.339],0.00,0.00,0.20,0.87,0.00,0.00,1.04,0.79,0.85,1.46,1190.00
[16:20:34.365],0.00,0.00,-0.00,0.41,0.00,0.00,1.04,0.79,0.85,1.46,1190.00
[16:20:34.391],0.00,0.00,-0.00,0.25,-0.00,0.01,1.05,0.43,0.31,1.22,1194.00
[16:20:34.412],0.00,0.00,-0.00,0.15,0.02,-0.01,1.05,0.98,0.85,1.71,1194.00
[16:20:34.438],0.00,0.00,-0.00,0.00,0.01,-0.02,1.00,1.04,-0.37,1.10,1194.00
[16:20:34.464],0.00,0.00,-0.00,0.00,0.01,0.00,1.09,1.10,1.10,1.53,1194.00
[16:20:34.489],0.00,0.00,-0.00,0.00,0.02,0.01,1.10,0.61,0.61,1.59,1621.00
[16:20:34.515],0.00,0.00,-0.00,0.00,0.00,0.01,1.08,0.85,0.73,1.22,1621.00
[16:20:34.541],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,1.53,1.65,1512.00
[16:20:34.567],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,1.53,1.65,1512.00
[16:20:34.593],0.00,0.00,-0.00,0.00,-0.06,-0.00,1.04,0.12,-0.61,1.28,1380.00
[16:20:34.614],0.00,0.00,-0.00,0.00,0.03,-0.01,1.04,1.40,0.06,1.83,1380.00
[16:20:34.640],0.00,0.00,-0.00,0.00,-0.03,-0.00,1.04,0.55,1.28,1.59,1364.00
[16:20:34.666],0.00,0.00,-0.00,0.00,0.01,-0.00,1.04,1.10,-0.37,1.53,1364.00
[16:20:34.691],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.55,1.10,1.46,1356.00
[16:20:34.717],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,1.16,0.37,1.34,1356.00
[16:20:34.743],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,1.16,0.37,1.34,1374.00
[16:20:34.764],0.00,0.00,-0.00,0.00,-0.00,0.00,1.04,0.79,0.92,1.59,1374.00
[16:20:34.790],0.00,0.00,-0.00,0.00,0.01,-0.01,1.04,0.92,0.49,1.34,1368.00
[16:20:34.816],0.00,0.00,-0.00,0.00,0.01,-0.00,1.04,0.67,0.92,1.65,1368.00
[16:20:34.842],0.00,0.00,-0.00,0.00,0.01,-0.00,1.04,0.79,0.67,1.46,1442.00
[16:20:34.868],0.00,0.00,-0.00,0.00,0.00,0.00,1.03,0.85,0.85,1.46,1442.00
[16:20:34.889],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.67,1.40,1442.00
[16:20:34.920],0.00,0.00,-0.00,0.00,0.00,-0.00,1.03,0.85,0.92,1.53,1353.00
[16:20:34.946],0.00,0.00,-0.00,0.00,0.00,-0.00,1.03,0.85,0.92,1.53,1319.00
[16:20:34.967],0.00,0.00,-0.00,0.00,0.00,-0.00,1.05,0.79,0.73,1.46,1319.00
[16:20:34.993],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.73,0.79,1.34,1319.00
[16:20:35.019],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.79,0.79,1.40,1428.00
[16:20:35.045],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.79,0.73,1.40,1428.00
[16:20:35.070],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.73,0.67,1.40,1332.00
[16:20:35.091],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.85,0.73,1.40,1332.00
[16:20:35.117],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.85,0.73,1.40,1462.00
[16:20:35.143],0.00,0.00,-0.62,0.00,0.00,-0.00,1.04,0.73,0.73,1.46,1462.00
[16:20:35.169],0.00,0.00,-1.00,0.00,0.00,-0.00,1.04,0.85,0.73,1.46,1302.00
[16:20:35.195],0.00,0.00,-1.00,0.00,0.00,0.00,1.02,0.92,0.92,1.53,1302.00
[16:20:35.220],0.00,0.00,-1.00,0.00,-0.00,-0.01,1.05,1.10,0.61,1.34,1272.00
[16:20:35.241],0.00,0.00,-1.00,0.00,-0.00,0.00,1.03,0.55,0.85,1.46,1272.00
[16:20:35.267],0.00,0.00,-1.00,0.00,0.02,-0.00,1.05,0.85,0.61,1.34,386.00
[16:20:35.293],0.00,0.00,-1.00,0.00,-0.01,-0.00,1.04,0.85,0.85,1.16,386.00
[16:20:35.319],0.00,0.00,-1.00,0.00,-0.01,-0.00,1.04,0.85,0.85,1.16,386.00
[16:20:35.345],0.00,0.00,-1.00,0.00,0.01,-0.01,1.05,0.92,0.43,1.46,386.00
[16:20:35.370],0.00,0.00,-1.00,0.00,-0.00,-0.00,1.04,0.79,0.85,1.65,47.00
[16:20:35.396],0.00,0.00,-1.00,0.00,0.00,-0.00,1.06,0.98,0.49,1.34,47.00
[16:20:35.422],0.00,0.00,-1.00,0.00,-0.00,-0.00,1.02,1.16,0.73,1.40,47.00
[16:20:35.444],0.00,0.00,-1.00,0.00,0.01,-0.00,1.04,0.67,0.73,1.46,47.00
[16:20:35.470],0.00,0.00,-1.00,0.00,-0.00,-0.00,1.03,0.92,0.67,1.53,0.00
[16:20:35.496],0.00,0.00,-1.00,0.00,0.01,-0.00,1.04,0.67,0.67,1.46,0.00
[16:20:35.522],0.00,0.00,-1.00,0.00,0.01,-0.00,1.04,0.67,0.67,1.46,0.00
[16:20:35.548],0.00,0.00,-1.00,0.00,0.00,-0.00,1.04,0.61,0.73,1.34,0.00
[16:20:35.574],0.00,0.00,-1.00,0.00,0.00,-0.00,1.05,0.67,0.85,1.34,8.00
[16:20:35.600],0.00,0.00,-1.00,0.00,-0.00,-0.00,1.04,0.98,0.85,1.40,8.00
[16:20:35.621],0.00,0.00,-1.00,0.00,0.00,-0.00,1.04,0.92,0.79,1.59,8.00
[16:20:35.647],0.00,0.00,-1.00,0.00,0.00,-0.00,1.04,0.73,0.61,1.40,8.00
[16:20:35.673],0.00,0.00,-1.00,0.00,0.00,0.00,1.04,0.79,0.73,1.46,8.00
[16:20:35.699],0.00,0.00,-1.00,0.00,0.00,-0.00,1.04,0.85,0.73,1.46,8.00
[16:20:35.725],0.00,0.00,-1.00,0.00,0.00,-0.00,1.04,0.85,0.73,1.46,5.00
[16:20:35.751],0.00,0.00,-1.00,0.00,0.00,-0.00,1.04,0.92,0.79,1.46,5.00
[16:20:35.777],0.00,0.00,-1.00,0.00,0.00,-0.00,1.04,0.73,0.79,1.40,5.00
[16:20:35.803],0.00,0.00,-0.65,0.00,0.00,-0.00,1.04,0.79,0.67,1.40,5.00
[16:20:35.824],0.00,0.00,-0.24,0.00,0.00,0.00,1.04,0.73,0.67,1.46,11.00
[16:20:35.850],0.00,0.00,-0.00,0.00,-0.00,-0.01,1.04,1.22,0.55,1.46,11.00
[16:20:35.876],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,1.16,0.98,1.46,11.00
[16:20:35.902],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,1.16,0.98,1.46,11.00
[16:20:35.928],0.00,0.00,-0.00,0.00,0.00,-0.00,1.07,0.73,0.85,1.28,59.00
[16:20:35.949],0.00,0.00,-0.00,0.00,0.00,0.01,1.04,0.92,0.73,1.46,59.00
[16:20:35.975],0.00,0.00,-0.00,0.00,-0.00,-0.01,1.05,0.92,0.85,1.53,59.00
[16:20:36.001],0.00,0.00,-0.00,0.00,0.01,-0.01,1.04,0.79,0.67,1.59,59.00
[16:20:36.027],0.00,0.00,-0.00,0.00,-0.00,0.00,1.06,0.61,0.79,1.40,249.00
[16:20:36.053],0.00,0.00,-0.00,0.00,0.01,0.00,1.02,0.92,0.67,1.46,249.00
[16:20:36.079],0.00,0.00,-0.00,0.00,-0.00,-0.01,1.05,0.67,0.79,1.46,2099.00
[16:20:36.105],0.00,0.00,-0.00,0.00,-0.00,-0.01,1.05,0.67,0.79,1.46,2099.00
[16:20:36.126],0.00,0.00,-0.00,0.00,0.01,-0.00,1.03,0.79,0.67,1.59,1469.00
[16:20:36.152],0.00,0.00,-0.00,0.00,-0.00,0.00,1.05,0.61,0.73,1.46,1469.00
[16:20:36.178],0.00,0.00,-0.00,0.00,0.01,0.00,1.03,0.85,0.73,1.40,1262.00
[16:20:36.205],0.00,0.00,0.18,0.00,-0.00,0.00,1.05,0.61,0.67,1.40,1262.00
[16:20:36.230],0.00,0.00,0.33,0.00,0.01,-0.00,1.02,0.98,0.67,1.46,1257.00
[16:20:36.251],0.00,0.00,0.57,0.19,-0.01,-0.00,1.05,0.24,0.67,1.34,1257.00
[16:20:36.277],0.00,0.00,0.82,0.20,-0.01,-0.00,1.05,0.24,0.67,1.34,1431.00
[16:20:36.303],0.00,0.00,1.00,0.23,0.17,0.01,1.04,1.65,1.46,2.01,1431.00
[16:20:36.329],0.00,0.00,1.00,0.23,0.04,-0.01,1.07,0.79,-0.98,1.59,3836.00
[16:20:36.355],0.00,0.00,1.00,0.24,0.02,0.01,1.00,1.04,2.26,1.40,3836.00
[16:20:36.376],0.00,0.00,1.00,0.23,-0.00,-0.01,1.07,0.31,-0.73,0.98,3836.00
[16:20:36.402],0.00,0.00,1.00,0.23,0.00,0.00,1.04,1.34,1.65,1.59,3428.00
[16:20:36.428],0.00,0.00,1.00,0.23,-0.02,-0.00,1.05,0.79,0.43,1.71,3428.00
[16:20:36.454],0.00,0.00,1.00,0.23,0.01,0.00,1.01,0.61,0.92,1.40,3428.00
[16:20:36.480],0.00,0.00,1.00,0.24,0.01,0.00,1.01,0.61,0.92,1.40,3428.00
[16:20:36.506],0.00,0.00,1.00,0.23,-0.01,-0.00,1.06,0.61,0.37,1.34,2974.00
[16:20:36.532],0.00,0.00,1.00,0.23,0.00,-0.01,1.03,1.10,0.73,1.65,2974.00
[16:20:36.553],0.00,0.00,1.00,0.23,-0.00,0.00,1.03,0.49,0.55,1.46,2870.00
[16:20:36.579],0.00,0.00,1.00,0.23,0.01,-0.00,1.04,0.55,0.85,1.40,2870.00
[16:20:36.605],0.00,0.00,1.00,0.23,0.00,-0.00,1.05,0.98,0.79,1.46,2870.00
[16:20:36.631],0.00,0.00,1.00,0.23,0.00,0.00,1.03,0.67,0.85,1.46,2870.00
[16:20:36.659],0.00,0.00,1.00,0.23,0.00,-0.00,1.04,0.61,0.79,1.46,2863.00
[16:20:36.685],0.00,0.00,1.00,0.23,0.00,-0.00,1.04,0.61,0.79,1.46,2863.00
[16:20:36.706],0.00,0.00,1.00,0.23,0.00,-0.00,1.04,0.79,0.73,1.46,2863.00
[16:20:36.732],0.00,0.00,1.00,0.24,0.01,-0.00,1.04,0.73,0.73,1.40,2863.00
[16:20:36.758],0.00,0.00,1.00,0.24,0.00,-0.00,1.04,0.79,0.85,1.53,2862.00
[16:20:36.784],0.00,0.00,1.00,0.24,0.00,0.00,1.04,0.79,0.67,1.40,2862.00
[16:20:36.809],0.00,0.00,1.00,0.24,0.00,-0.00,1.04,0.61,0.73,1.46,2862.00
[16:20:36.835],0.00,0.00,1.00,0.24,0.00,-0.00,1.04,0.79,0.79,1.46,2862.00
[16:20:36.856],0.00,0.00,1.00,0.24,0.00,-0.00,1.04,0.79,0.79,1.46,2872.00
[16:20:36.883],0.00,0.00,1.00,0.24,0.00,0.00,1.04,0.85,0.79,1.40,2872.00
[16:20:36.909],0.00,0.00,1.00,0.24,0.00,-0.00,1.04,0.67,0.79,1.46,2867.00
[16:20:36.935],0.00,0.00,1.00,0.24,0.00,0.00,1.04,0.79,0.85,1.46,2867.00
[16:20:36.956],0.00,0.00,1.00,0.23,0.01,-0.00,1.05,0.85,0.79,1.53,2867.00
[16:20:36.982],0.00,0.00,1.00,0.24,0.00,-0.00,1.04,0.79,0.73,1.46,2867.00
[16:20:37.008],0.00,0.00,1.00,0.25,0.00,-0.00,1.04,0.73,0.73,1.46,2865.00
[16:20:37.033],0.00,0.00,1.00,0.26,0.01,0.00,1.04,0.85,0.73,1.40,2865.00
[16:20:37.059],0.00,0.00,1.00,0.32,0.01,0.00,1.04,0.85,0.73,1.40,2865.00
[16:20:37.085],0.00,0.00,1.00,0.33,0.00,-0.00,1.04,0.79,0.79,1.40,2865.00
[16:20:37.112],0.00,0.00,1.00,0.36,0.00,-0.00,1.04,0.79,0.61,1.28,2877.00
[16:20:37.137],0.00,0.00,0.95,0.47,-0.01,-0.00,1.04,0.79,0.61,1.40,2877.00
[16:20:37.159],0.00,0.00,0.93,0.52,1.27,-0.00,1.03,1.04,0.18,1.46,2877.00
[16:20:37.185],0.00,0.00,0.88,0.59,0.00,-0.00,1.03,0.55,0.31,1.71,2877.00
[16:20:37.211],0.00,0.00,0.88,0.59,0.01,0.01,1.04,0.67,1.16,1.83,2869.00
[16:20:37.236],0.00,0.00,0.88,0.59,0.00,-0.00,1.04,0.73,0.85,1.28,2869.00
[16:20:37.262],0.00,0.00,0.88,0.60,0.00,-0.00,1.04,0.73,0.85,1.28,2869.00
[16:20:37.288],0.00,0.00,0.87,0.61,0.01,-0.00,1.04,0.55,1.34,1.40,2869.00
[16:20:37.314],0.00,0.00,0.84,0.67,0.01,0.00,1.05,0.79,1.04,1.40,2896.00
[16:20:37.340],0.00,0.00,0.83,0.67,0.01,0.00,1.04,0.92,1.16,1.40,2896.00
[16:20:37.361],0.00,0.00,0.83,0.67,0.01,0.01,1.06,0.85,0.31,1.16,2908.00
[16:20:37.387],0.00,0.00,0.83,0.67,-0.00,-0.00,1.04,0.92,0.79,1.46,2908.00
[16:20:37.413],0.00,0.00,0.83,0.67,0.00,0.00,1.04,0.73,0.43,1.34,2908.00
[16:20:37.444],0.00,0.00,0.83,0.67,-0.00,-0.00,1.05,0.73,0.73,1.53,2908.00
[16:20:37.464],0.00,0.00,0.83,0.67,-0.00,-0.00,1.05,0.73,0.73,1.53,2939.00
[16:20:37.490],0.00,0.00,0.83,0.66,0.01,-0.00,1.04,0.92,0.67,1.59,2939.00
[16:20:37.516],0.00,0.00,0.86,0.60,0.00,0.00,1.04,0.55,0.92,1.46,2939.00
[16:20:37.542],0.00,0.00,0.86,0.60,0.01,0.00,1.04,0.67,0.67,1.28,2939.00
[16:20:37.568],0.00,0.00,0.87,0.59,-0.01,0.00,1.04,1.04,0.79,1.53,2947.00
[16:20:37.593],0.00,0.00,0.88,0.58,0.00,0.00,1.04,0.79,0.31,1.40,2947.00
[16:20:37.614],0.00,0.00,0.90,0.55,-0.00,-0.00,1.04,0.67,0.67,1.59,2947.00
[16:20:37.645],0.00,0.00,0.94,0.47,-0.00,-0.00,1.04,0.85,0.31,1.46,2947.00
[16:20:37.671],0.00,0.00,0.95,0.43,-0.00,-0.00,1.04,0.85,0.31,1.46,2931.00
[16:20:37.692],0.00,0.00,0.98,0.37,0.00,-0.00,1.04,0.92,1.34,1.77,2931.00
[16:20:37.717],0.00,0.00,1.00,0.21,0.03,-0.01,1.04,0.61,0.98,1.59,2931.00
[16:20:37.743],0.00,0.00,1.00,0.00,-0.00,0.00,1.04,0.31,0.98,0.98,2931.00
[16:20:37.769],0.00,0.00,1.00,0.00,0.01,0.01,1.06,1.40,0.37,1.65,2886.00
[16:20:37.795],0.00,0.00,1.00,0.00,-0.00,-0.00,1.02,0.55,0.79,1.46,2886.00
[16:20:37.821],0.00,0.00,1.00,0.00,0.01,0.00,1.05,0.73,1.10,1.65,2863.00
[16:20:37.842],0.00,0.00,1.00,-0.22,0.01,0.00,1.05,0.73,1.10,1.65,2863.00
[16:20:37.868],0.00,0.00,1.00,-0.24,0.01,-0.00,1.04,1.16,0.55,1.46,2863.00
[16:20:37.894],0.00,0.00,1.00,-0.25,0.02,0.00,1.02,0.73,1.40,1.22,2863.00
[16:20:37.920],0.00,0.00,1.00,-0.29,-0.00,0.00,1.05,1.22,1.34,1.53,2860.00
[16:20:37.946],0.00,0.00,1.00,-0.29,0.01,0.00,1.06,0.73,0.37,1.40,2860.00
[16:20:37.967],0.00,0.00,1.00,-0.31,0.00,-0.01,1.05,0.55,0.79,1.28,2860.00
[16:20:37.993],0.00,0.00,1.00,-0.31,0.01,-0.00,1.04,1.22,0.67,1.46,2860.00
[16:20:38.024],0.00,0.00,1.00,-0.29,0.00,0.00,1.03,0.61,0.85,1.53,2867.00
[16:20:38.050],0.00,0.00,1.00,-0.30,0.01,0.00,1.04,0.92,0.67,1.40,2867.00
[16:20:38.076],0.00,0.00,1.00,-0.30,0.01,0.00,1.04,0.92,0.67,1.40,2867.00
[16:20:38.102],0.00,0.00,1.00,-0.30,-0.00,-0.00,1.04,0.98,0.79,1.46,2867.00
[16:20:38.123],0.00,0.00,1.00,-0.30,0.00,-0.00,1.04,0.61,0.67,1.40,2865.00
[16:20:38.149],0.00,0.00,1.00,-0.31,0.00,-0.00,1.04,0.85,0.73,1.46,2865.00
[16:20:38.175],0.00,0.00,1.00,-0.30,0.00,-0.00,1.04,0.85,0.67,1.53,2865.00
[16:20:38.201],0.00,0.00,1.00,-0.30,0.00,-0.00,1.04,0.73,0.85,1.34,2871.00
[16:20:38.227],0.00,0.00,1.00,-0.30,0.01,-0.00,1.04,0.85,0.73,1.34,2871.00
[16:20:38.253],0.00,0.00,1.00,-0.25,0.00,-0.00,1.04,0.92,0.85,1.40,2871.00
[16:20:38.279],0.00,0.00,1.00,-0.23,0.00,-0.00,1.04,0.92,0.85,1.40,2870.00
[16:20:38.305],0.00,0.00,1.00,-0.21,0.01,-0.00,1.04,0.73,0.92,1.40,2870.00
[16:20:38.326],0.00,0.00,1.00,-0.20,-0.00,-0.00,1.05,1.10,0.61,1.34,2870.00
[16:20:38.352],0.00,0.00,1.00,0.00,0.00,0.00,1.04,0.61,0.55,1.46,2870.00
[16:20:38.378],0.00,0.00,1.00,0.00,-0.00,-0.00,1.05,0.67,1.22,1.71,2870.00
[16:20:38.404],0.00,0.00,1.00,0.00,0.01,0.00,1.04,1.28,0.43,1.34,2869.00
[16:20:38.430],0.00,0.00,1.00,0.00,0.02,0.00,1.04,0.49,1.22,1.46,2869.00
[16:20:38.456],0.00,0.00,1.00,0.00,-0.01,-0.00,1.05,0.92,0.67,1.22,2869.00
[16:20:38.481],0.00,0.00,1.00,0.00,-0.01,-0.00,1.05,0.92,0.67,1.22,2869.00
[16:20:38.507],0.00,0.00,1.00,0.00,0.01,0.00,1.03,0.73,0.79,1.46,2873.00
[16:20:38.533],0.00,0.00,1.00,0.00,-0.00,-0.01,1.04,0.49,0.43,1.46,2873.00
[16:20:38.554],0.00,0.00,1.00,0.00,0.01,-0.00,1.04,1.10,1.04,1.53,2873.00
[16:20:38.580],0.00,0.00,1.00,0.00,0.00,0.00,1.04,0.85,0.61,1.40,2873.00
[16:20:38.605],0.00,0.00,1.00,0.00,0.00,-0.00,1.04,0.61,0.79,1.46,2874.00
[16:20:38.632],0.00,0.00,1.00,0.00,0.00,-0.00,1.04,0.85,0.61,1.40,2874.00
[16:20:38.657],0.00,0.00,1.00,0.00,0.00,-0.00,1.04,0.67,0.73,1.40,2856.00
[16:20:38.683],0.00,0.00,1.00,0.00,0.00,-0.00,1.04,0.67,0.73,1.40,2856.00
[16:20:38.709],0.00,0.00,1.00,0.00,0.00,-0.00,1.04,0.79,0.67,1.34,2856.00
[16:20:38.735],0.00,0.00,0.90,0.00,0.00,-0.00,1.04,0.92,0.73,1.40,2856.00
[16:20:38.761],0.00,0.00,0.70,0.00,0.00,-0.00,1.04,0.67,0.73,1.34,2862.00
[16:20:38.782],0.00,0.00,0.57,0.00,0.01,-0.00,1.02,0.49,0.85,1.46,2862.00
[16:20:38.808],0.00,0.00,0.41,0.00,0.00,-0.00,1.03,1.10,0.85,1.46,2862.00
[16:20:38.834],0.00,0.00,-0.00,0.00,0.01,-0.01,1.05,0.31,0.67,1.46,2862.00
[16:20:38.860],0.00,0.00,-0.00,0.00,0.00,-0.01,1.04,1.22,0.73,1.53,2915.00
[16:20:38.886],0.00,0.00,-0.00,0.00,0.00,-0.01,1.04,1.22,0.73,1.53,2915.00
[16:20:38.912],0.00,0.00,-0.00,0.00,0.01,-0.00,1.05,0.49,0.67,1.46,3654.00
[16:20:38.938],0.00,0.00,-0.00,0.00,-0.00,-0.00,1.03,0.79,0.73,1.53,3654.00
[16:20:38.964],0.00,0.00,-0.00,0.00,0.00,-0.00,1.05,0.79,0.67,1.46,3942.00
[16:20:38.985],0.00,0.00,-0.00,0.00,0.01,-0.01,1.04,0.79,1.10,1.53,3942.00
[16:20:39.011],0.00,0.00,-0.00,0.00,0.00,0.00,1.03,0.67,0.49,1.34,1425.00
[16:20:39.037],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.98,0.79,1.40,1425.00
[16:20:39.063],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.98,0.79,1.40,1400.00
[16:20:39.089],0.00,0.00,-0.00,0.00,-0.01,-0.00,1.04,0.67,0.79,1.40,1400.00
[16:20:39.110],0.00,0.00,-0.00,0.00,0.01,-0.01,1.05,0.92,0.79,1.46,1381.00
[16:20:39.136],0.00,0.00,-0.00,0.00,-0.00,-0.00,1.04,0.85,0.73,1.40,1381.00
[16:20:39.162],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.92,0.73,1.40,1288.00
[16:20:39.188],0.00,0.00,-0.00,0.00,-0.00,0.00,1.04,0.67,0.79,1.46,1288.00
[16:20:39.214],0.00,0.00,-0.00,0.00,0.01,0.00,1.05,0.79,0.85,1.34,1495.00
[16:20:39.241],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.85,0.73,1.46,1495.00
[16:20:39.262],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.85,0.73,1.46,1396.00
[16:20:39.288],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.92,0.79,1.46,1396.00
[16:20:39.314],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.79,0.73,1.46,1442.00
[16:20:39.340],0.00,0.00,-0.00,0.00,0.00,-0.00,1.05,0.79,0.79,1.46,1442.00
[16:20:39.366],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.85,0.67,1.40,1432.00
[16:20:39.387],0.00,0.00,-0.00,0.00,0.00,0.00,1.04,0.85,0.79,1.40,1432.00
[16:20:39.413],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.92,0.61,1.34,1452.00
[16:20:39.439],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.92,0.61,1.34,1452.00
[16:20:39.465],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.79,0.79,1.46,1305.00
[16:20:39.492],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.79,0.73,1.53,1305.00
[16:20:39.513],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.73,0.73,1.46,1330.00
[16:20:39.539],0.00,0.00,-0.00,0.00,0.01,-0.00,1.04,0.85,0.73,1.53,1330.00
[16:20:39.565],0.00,0.00,-0.00,0.00,0.00,0.00,1.04,0.73,0.73,1.34,1310.00
[16:20:39.591],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.79,0.79,1.46,1310.00
[16:20:39.617],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.79,0.73,1.53,1493.00
[16:20:39.643],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.79,0.73,1.53,1493.00
[16:20:39.664],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.85,0.73,1.46,1544.00
[16:20:39.690],0.00,0.00,-0.00,0.00,0.00,0.00,1.04,0.85,0.67,1.46,1544.00
[16:20:39.716],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.85,0.85,1.46,1277.00
[16:20:39.742],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.79,0.79,1.40,1277.00
[16:20:39.768],0.00,0.00,-0.00,0.00,0.00,0.00,1.04,0.92,0.73,1.46,1394.00
[16:20:39.794],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.85,0.73,1.46,1394.00
[16:20:39.814],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.85,0.73,1.46,1369.00
[16:20:39.840],0.00,0.00,-0.00,0.00,0.00,0.00,1.04,0.92,0.73,1.46,1369.00
[16:20:39.866],0.00,0.00,-0.00,0.00,0.00,0.00,1.04,0.79,0.67,1.40,1283.00
[16:20:39.892],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.85,0.73,1.40,1283.00
[16:20:39.918],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.85,0.73,1.34,1283.00
[16:20:39.939],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.79,0.73,1.40,1454.00
[16:20:39.965],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.79,0.73,1.40,1454.00
[16:20:39.991],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.73,0.79,1.53,1377.00
[16:20:40.017],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.73,0.79,1.53,1377.00
[16:20:40.044],0.00,0.00,-0.00,0.00,0.00,0.00,1.04,0.85,0.67,1.46,1352.00
[16:20:40.070],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.79,0.79,1.46,1352.00
[16:20:40.096],0.00,0.00,-0.00,0.00,0.00,-0.00,1.04,0.85,0.79,1.40,1380.00
