Timestamp,Motor,Steering,CamPitch,CamYaw,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ToF
[16:23:19.412],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.73,1.46,1930.00
[16:23:19.438],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.73,1.46,1921.00
[16:23:19.460],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.79,1.40,1921.00
[16:23:19.486],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.73,1.46,1921.00
[16:23:19.512],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.73,1.46,1921.00
[16:23:19.538],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.73,1.34,1923.00
[16:23:19.564],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.92,0.67,1.53,1923.00
[16:23:19.590],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.92,0.67,1.53,1923.00
[16:23:19.615],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.67,1.46,1923.00
[16:23:19.636],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.73,0.67,1.40,1918.00
[16:23:19.662],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.67,1.46,1918.00
[16:23:19.688],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.73,1.40,1918.00
[16:23:19.714],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.92,0.73,1.46,1918.00
[16:23:19.740],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.85,1.40,1923.00
[16:23:19.761],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.85,1.40,1923.00
[16:23:19.787],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.67,1.40,1929.00
[16:23:19.813],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.73,1.34,1929.00
[16:23:19.839],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.67,1.46,1929.00
[16:23:19.865],0.00,0.00,-0.00,0.00,0.01,0.00,1.05,0.79,0.73,1.53,1929.00
[16:23:19.886],0.00,0.00,-0.00,0.00,0.01,-0.00,1.04,0.92,0.79,1.40,1921.00
[16:23:19.912],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.61,1.40,1921.00
[16:23:19.943],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.73,1.40,1921.00
[16:23:19.964],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.73,1.40,1921.00
[16:23:19.990],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.73,1.46,1920.00
[16:23:20.016],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.73,0.73,1.46,1920.00
[16:23:20.042],0.00,0.00,-0.00,0.00,0.01,-0.00,1.04,0.92,0.73,1.46,1920.00
[16:23:20.068],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.92,0.79,1.40,1920.00
[16:23:20.089],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.67,1.53,1925.00
[16:23:20.115],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.73,1.40,1925.00
[16:23:20.141],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.73,1.40,1928.00
[16:23:20.167],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.67,1.53,1928.00
[16:23:20.188],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.73,0.61,1.40,1928.00
[16:23:20.214],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.67,1.40,1928.00
[16:23:20.240],0.00,0.00,-0.00,0.00,0.01,-0.00,1.04,0.79,0.85,1.46,1928.00
[16:23:20.266],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.67,1.46,1921.00
[16:23:20.292],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.73,1.40,1921.00
[16:23:20.318],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.92,0.73,1.46,1921.00
[16:23:20.344],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.92,0.73,1.46,1925.00
[16:23:20.370],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.79,1.28,1925.00
[16:23:20.390],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.73,0.73,1.40,1925.00
[16:23:20.416],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.73,1.34,1925.00
[16:23:20.442],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.92,0.85,1.40,1925.00
[16:23:20.468],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.73,0.79,1.46,1922.00
[16:23:20.494],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.98,0.73,1.46,1922.00
[16:23:20.515],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.98,0.73,1.46,1922.00
[16:23:20.541],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.92,0.73,1.40,1922.00
[16:23:20.567],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.73,1.34,1927.00
[16:23:20.593],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.67,1.53,1927.00
[16:23:20.619],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.73,1.46,1922.00
[16:23:20.645],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.73,1.46,1922.00
[16:23:20.665],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.92,0.73,1.34,1922.00
[16:23:20.697],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.73,1.46,1922.00
[16:23:20.717],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.73,1.46,1925.00
[16:23:20.743],0.00,0.00,-0.00,0.00,0.01,-0.00,1.04,0.79,0.67,1.40,1925.00
[16:23:20.769],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.67,1.40,1925.00
[16:23:20.796],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.73,1.53,1925.00
[16:23:20.817],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.92,0.73,1.40,1928.00
[16:23:20.843],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.79,1.40,1928.00
[16:23:20.869],0.00,0.00,-0.00,0.00,0.01,-0.00,1.04,0.85,0.79,1.46,1928.00
[16:23:20.895],0.00,0.00,-0.00,0.00,0.01,-0.00,1.04,0.85,0.79,1.46,1928.00
[16:23:20.921],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.73,1.46,1924.00
[16:23:20.947],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.85,1.46,1924.00
[16:23:20.968],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.73,1.40,1930.00
[16:23:20.994],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.67,0.73,1.40,1930.00
[16:23:21.020],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.92,1.34,1930.00
[16:23:21.046],0.00,0.00,-0.00,0.00,0.01,-0.00,1.04,0.73,0.73,1.46,1930.00
[16:23:21.072],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.85,1.40,1924.00
[16:23:21.098],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.85,1.40,1924.00
[16:23:21.124],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.73,1.53,1924.00
[16:23:21.145],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.73,1.46,1924.00
[16:23:21.171],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.73,0.79,1.34,1922.00
[16:23:21.197],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.73,0.73,1.53,1922.00
[16:23:21.222],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.85,1.40,1922.00
[16:23:21.248],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.73,0.73,1.40,1922.00
[16:23:21.274],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.61,1.46,1923.00
[16:23:21.300],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.61,1.46,1923.00
[16:23:21.322],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.73,0.61,1.40,1923.00
[16:23:21.348],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.73,1.46,1923.00
[16:23:21.374],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.79,0.73,1.53,1929.00
[16:23:21.400],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.73,0.73,1.46,1929.00
[16:23:21.426],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.73,0.73,1.34,1920.00
[16:23:21.452],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.67,1.53,1920.00
[16:23:21.473],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.85,0.67,1.53,1920.00
[16:23:21.498],0.00,0.00,-0.00,0.00,0.01,-0.00,1.04,0.85,0.79,1.40,1920.00
[16:23:21.524],0.00,0.00,-0.00,0.00,0.01,0.00,1.04,0.92,0.73,1.40,1921.00
